"p.products_id";"products_quantity";"products_model";"products_price";"products_status";"products_ordered";"products_name";"products_description";"products_viewed";"m.manufacturers_name as marque";"p.gender as Gender";"p.gamme";"p.item_size";"p.type as Type";"products_image";"pd.products_id";"EAN";"frais_port"
"250241";"50";"134494";"29.95";"1";"0";"ENIGMA de Adem 134494";"Eau de Cologne Vaporisateur 50 ml";"78";"Adem";"Femmes";"ENIGMA";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/134494.jpg";"http://www.parfumrama.com/product_info.php?products_id=250241";"134494";"14"
"2502411";"50";"1344941";"29.95";"1";"0";"ENIGMA de Adem 1344941";"Eau de Cologne spray 50 ml";"78";"Adem";"Femmes";"ENIGMA";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/134494.jpg";"http://www.parfumrama.com/product_info.php?products_id=250241";"1344941";"14"
"269723";"50";"186388";"38.5";"1";"0";"ENIGMA de Adem 186388";"ESSENCE Soin hydratant 50 ml";"38";"Adem";"Femmes";"ENIGMA";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/186388.jpg";"http://www.parfumrama.com/product_info.php?products_id=269723";"186388";"14"
"242672";"50";"158523";"12.64";"1";"0";"ADIDAS DEEP ENERGY de Adidas 158523";"Eau de Toilette Vaporisateur 100 ml";"92";"Adidas";"Hommes";"ADIDAS DEEP ENERGY";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/158523.jpg";"http://www.parfumrama.com/product_info.php?products_id=242672";"158523";"14"
"2426721";"50";"1585231";"12.64";"1";"0";"ADIDAS DEEP ENERGY de Adidas 1585231";"Eau de Toilette spray 100 ml";"92";"Adidas";"Hommes";"ADIDAS DEEP ENERGY";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/158523.jpg";"http://www.parfumrama.com/product_info.php?products_id=242672";"1585231";"14"
"242674";"50";"128803";"12.22";"1";"0";"ADIDAS DYNAMIC PULSE de Adidas 128803";"Eau de Toilette Vaporisateur 100 ml";"88";"Adidas";"Hommes";"ADIDAS DYNAMIC PULSE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/128803.jpg";"http://www.parfumrama.com/product_info.php?products_id=242674";"128803";"14"
"2426741";"50";"1288031";"12.22";"1";"0";"ADIDAS DYNAMIC PULSE de Adidas 1288031";"Eau de Toilette spray 100 ml";"88";"Adidas";"Hommes";"ADIDAS DYNAMIC PULSE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/128803.jpg";"http://www.parfumrama.com/product_info.php?products_id=242674";"1288031";"14"
"242675";"50";"167846";"12.43";"1";"0";"ADIDAS FAIR PLAY de Adidas 167846";"Eau de Toilette Vaporisateur 100 ml";"109";"Adidas";"Hommes";"ADIDAS FAIR PLAY";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/167846.jpg";"http://www.parfumrama.com/product_info.php?products_id=242675";"167846";"14"
"2426751";"50";"1678461";"12.43";"1";"0";"ADIDAS FAIR PLAY de Adidas 1678461";"Eau de Toilette spray 100 ml";"109";"Adidas";"Hommes";"ADIDAS FAIR PLAY";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/167846.jpg";"http://www.parfumrama.com/product_info.php?products_id=242675";"1678461";"14"
"242676";"50";"186214";"12.43";"1";"0";"ADIDAS FRESH IMPACT de Adidas 186214";"Eau de Toilette Vaporisateur 100 ml";"91";"Adidas";"Hommes";"ADIDAS FRESH IMPACT";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/186214.jpg";"http://www.parfumrama.com/product_info.php?products_id=242676";"186214";"14"
"2426761";"50";"1862141";"12.43";"1";"0";"ADIDAS FRESH IMPACT de Adidas 1862141";"Eau de Toilette spray 100 ml";"91";"Adidas";"Hommes";"ADIDAS FRESH IMPACT";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/186214.jpg";"http://www.parfumrama.com/product_info.php?products_id=242676";"1862141";"14"
"242686";"50";"128802";"12.43";"1";"0";"ADIDAS TEAM FORCE de Adidas 128802";"Eau de Toilette Vaporisateur 100 ml";"76";"Adidas";"Hommes";"ADIDAS TEAM FORCE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/128802.jpg";"http://www.parfumrama.com/product_info.php?products_id=242686";"128802";"14"
"2426861";"50";"1288021";"12.43";"1";"0";"ADIDAS TEAM FORCE de Adidas 1288021";"Eau de Toilette spray 100 ml";"76";"Adidas";"Hommes";"ADIDAS TEAM FORCE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/128802.jpg";"http://www.parfumrama.com/product_info.php?products_id=242686";"1288021";"14"
"242687";"38";"142088";"12.22";"1";"0";"ADIDAS VICTORY LEAGUE de Adidas 142088";"Eau de Toilette Vaporisateur 100 ml";"93";"Adidas";"Hommes";"ADIDAS VICTORY LEAGUE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/142088.jpg";"http://www.parfumrama.com/product_info.php?products_id=242687";"142088";"14"
"2426871";"38";"1420881";"12.22";"1";"0";"ADIDAS VICTORY LEAGUE de Adidas 1420881";"Eau de Toilette spray 100 ml";"93";"Adidas";"Hommes";"ADIDAS VICTORY LEAGUE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/142088.jpg";"http://www.parfumrama.com/product_info.php?products_id=242687";"1420881";"14"
"242680";"50";"127840";"12.22";"1";"0";"ADIDAS ICE DIVE de Adidas 127840";"Eau de Toilette Vaporisateur 100 ml";"75";"Adidas";"Hommes";"ADIDAS ICE DIVE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/127840.jpg";"http://www.parfumrama.com/product_info.php?products_id=242680";"127840";"14"
"2426801";"50";"1278401";"12.22";"1";"0";"ADIDAS ICE DIVE de Adidas 1278401";"Eau de Toilette spray 100 ml";"75";"Adidas";"Hommes";"ADIDAS ICE DIVE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/127840.jpg";"http://www.parfumrama.com/product_info.php?products_id=242680";"1278401";"14"
"242669";"50";"146996";"12.43";"1";"0";"ADIDAS TROPICAL PASSION de Adidas 146996";"Eau de Toilette Vaporisateur 50 ml";"73";"Adidas";"Femmes";"ADIDAS TROPICAL PASSION";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/146996.jpg";"http://www.parfumrama.com/product_info.php?products_id=242669";"146996";"14"
"2426691";"50";"1469961";"12.43";"1";"0";"ADIDAS TROPICAL PASSION de Adidas 1469961";"Eau de Toilette spray 50 ml";"73";"Adidas";"Femmes";"ADIDAS TROPICAL PASSION";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/146996.jpg";"http://www.parfumrama.com/product_info.php?products_id=242669";"1469961";"14"
"242667";"50";"155354";"12.43";"1";"0";"ADIDAS PURE LIGHTNESS de Adidas 155354";"Eau de Toilette Vaporisateur 50 ml";"103";"Adidas";"Femmes";"ADIDAS PURE LIGHTNESS";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/155354.jpg";"http://www.parfumrama.com/product_info.php?products_id=242667";"155354";"14"
"2426671";"50";"1553541";"12.43";"1";"0";"ADIDAS PURE LIGHTNESS de Adidas 1553541";"Eau de Toilette spray 50 ml";"103";"Adidas";"Femmes";"ADIDAS PURE LIGHTNESS";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/155354.jpg";"http://www.parfumrama.com/product_info.php?products_id=242667";"1553541";"14"
"242666";"50";"142087";"12.22";"1";"0";"ADIDAS FRUITY RHYTHM de Adidas 142087";"Eau de Toilette Vaporisateur 50 ml";"86";"Adidas";"Femmes";"ADIDAS FRUITY RHYTHM";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/142087.jpg";"http://www.parfumrama.com/product_info.php?products_id=242666";"142087";"14"
"2426661";"50";"1420871";"12.22";"1";"0";"ADIDAS FRUITY RHYTHM de Adidas 1420871";"Eau de Toilette spray 50 ml";"86";"Adidas";"Femmes";"ADIDAS FRUITY RHYTHM";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/142087.jpg";"http://www.parfumrama.com/product_info.php?products_id=242666";"1420871";"14"
"242665";"50";"140377";"11.8";"1";"0";"ADIDAS FLORAL DREAM de Adidas 140377";"Eau de Toilette Vaporisateur 50 ml";"90";"Adidas";"Femmes";"ADIDAS FLORAL DREAM";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/140377.jpg";"http://www.parfumrama.com/product_info.php?products_id=242665";"140377";"14"
"2426651";"50";"1403771";"11.8";"1";"0";"ADIDAS FLORAL DREAM de Adidas 1403771";"Eau de Toilette spray 50 ml";"90";"Adidas";"Femmes";"ADIDAS FLORAL DREAM";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/140377.jpg";"http://www.parfumrama.com/product_info.php?products_id=242665";"1403771";"14"
"150690";"3";"179005";"11.8";"1";"0";"Adidas Moves 0:01 de Adidas 179005";"Eau de Toilette Vaporisateur 30 ml";"87";"Adidas";"Hommes";"Adidas Moves 0:01";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/179005.jpg";"http://www.parfumrama.com/product_info.php?products_id=150690";"179005";"14"
"1506901";"3";"1790051";"11.8";"1";"0";"Adidas Moves 0:01 de Adidas 1790051";"Eau de Toilette spray 30 ml";"87";"Adidas";"Hommes";"Adidas Moves 0:01";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/179005.jpg";"http://www.parfumrama.com/product_info.php?products_id=150690";"1790051";"14"
"231490";"10";"174569";"12.22";"1";"0";"ADIDAS NATURAL VITALITY de Adidas 174569";"Eau de Toilette Vaporisateur 50 ml";"89";"Adidas";"Femmes";"ADIDAS NATURAL VITALITY";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/174569.jpg";"http://www.parfumrama.com/product_info.php?products_id=231490";"174569";"14"
"2314901";"10";"1745691";"12.22";"1";"0";"ADIDAS NATURAL VITALITY de Adidas 1745691";"Eau de Toilette spray 50 ml";"89";"Adidas";"Femmes";"ADIDAS NATURAL VITALITY";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/174569.jpg";"http://www.parfumrama.com/product_info.php?products_id=231490";"1745691";"14"
"211465";"50";"135227";"11.59";"1";"0";"ADIDAS DYNAMIC PULSE de Adidas 135227";"Eau de Toilette Vaporisateur 50 ml";"43";"Adidas";"Hommes";"ADIDAS DYNAMIC PULSE";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/135227.jpg";"http://www.parfumrama.com/product_info.php?products_id=211465";"135227";"14"
"2114651";"50";"1352271";"11.59";"1";"0";"ADIDAS DYNAMIC PULSE de Adidas 1352271";"Eau de Toilette spray 50 ml";"43";"Adidas";"Hommes";"ADIDAS DYNAMIC PULSE";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/135227.jpg";"http://www.parfumrama.com/product_info.php?products_id=211465";"1352271";"14"
"272331";"50";"194505";"15.77";"1";"0";"ADIDAS DARE de Adidas 194505";"Eau de Toilette Vaporisateur 50 ml";"97";"Adidas";"Hommes";"ADIDAS DARE";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/194505.jpg";"http://www.parfumrama.com/product_info.php?products_id=272331";"194505";"14"
"2723311";"50";"1945051";"15.77";"1";"0";"ADIDAS DARE de Adidas 1945051";"Eau de Toilette spray 50 ml";"97";"Adidas";"Hommes";"ADIDAS DARE";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/194505.jpg";"http://www.parfumrama.com/product_info.php?products_id=272331";"1945051";"14"
"274354";"50";"196978";"12.43";"1";"0";"ADIDAS FREE EMOTION de Adidas 196978";"Eau de Toilette Vaporisateur 50 ml";"77";"Adidas";"Femmes";"ADIDAS FREE EMOTION";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/196978.jpg";"http://www.parfumrama.com/product_info.php?products_id=274354";"196978";"14"
"2743541";"50";"1969781";"12.43";"1";"0";"ADIDAS FREE EMOTION de Adidas 1969781";"Eau de Toilette spray 50 ml";"77";"Adidas";"Femmes";"ADIDAS FREE EMOTION";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/196978.jpg";"http://www.parfumrama.com/product_info.php?products_id=274354";"1969781";"14"
"274501";"49";"126567";"14.1";"1";"0";"ADIDAS MOVES de Adidas 126567";"Eau de Toilette Vaporisateur 50 ml";"0";"Adidas";"Hommes";"ADIDAS MOVES";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/126567.jpg";"http://www.parfumrama.com/product_info.php?products_id=274501";"126567";"14"
"2745011";"49";"1265671";"14.1";"1";"0";"ADIDAS MOVES de Adidas 1265671";"Eau de Toilette spray 50 ml";"0";"Adidas";"Hommes";"ADIDAS MOVES";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/126567.jpg";"http://www.parfumrama.com/product_info.php?products_id=274501";"1265671";"14"
"274725";"50";"198206";"12.85";"1";"0";"ADIDAS FRESH ESCAPE de Adidas 198206";"Eau de Toilette Vaporisateur 50 ml";"94";"Adidas";"Femmes";"ADIDAS FRESH ESCAPE";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/198206.jpg";"http://www.parfumrama.com/product_info.php?products_id=274725";"198206";"14"
"2747251";"50";"1982061";"12.85";"1";"0";"ADIDAS FRESH ESCAPE de Adidas 1982061";"Eau de Toilette spray 50 ml";"94";"Adidas";"Femmes";"ADIDAS FRESH ESCAPE";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/198206.jpg";"http://www.parfumrama.com/product_info.php?products_id=274725";"1982061";"14"
"277391";"50";"194508";"16.6";"1";"0";"ADIDAS DARE de Adidas 194508";"Eau de Toilette Vaporisateur 50 ml & Baume après-Rasage 75 ml";"73";"Adidas";"Hommes";"ADIDAS DARE";"50 ml";"Gift Sets";"http://www.parfumwholesale.com/images/photos/194508.jpg";"http://www.parfumrama.com/product_info.php?products_id=277391";"194508";"14"
"2773911";"50";"1945081";"16.6";"1";"0";"ADIDAS DARE de Adidas 1945081";"Eau de Toilette spray 50 ml & Baume après-Rasage 75 ml";"73";"Adidas";"Hommes";"ADIDAS DARE";"50 ml";"Gift Sets";"http://www.parfumwholesale.com/images/photos/194508.jpg";"http://www.parfumrama.com/product_info.php?products_id=277391";"1945081";"14"
"277796";"50";"201807";"14.1";"1";"1";"ADIDAS TROPICAL PASSION de Adidas 201807";"Eau de Toilette Vaporisateur 75 ml";"102";"Adidas";"Femmes";"ADIDAS TROPICAL PASSION";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/201807.jpg";"http://www.parfumrama.com/product_info.php?products_id=277796";"201807";"14"
"2777961";"50";"2018071";"14.1";"1";"1";"ADIDAS TROPICAL PASSION de Adidas 2018071";"Eau de Toilette spray 75 ml";"102";"Adidas";"Femmes";"ADIDAS TROPICAL PASSION";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/201807.jpg";"http://www.parfumrama.com/product_info.php?products_id=277796";"2018071";"14"
"279362";"42";"204109";"14.1";"1";"0";"Adidas Moves 0:01 de Adidas 204109";"Eau de Toilette Vaporisateur 50 ml";"69";"Adidas";"Hommes";"Adidas Moves 0:01";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/204109.jpg";"http://www.parfumrama.com/product_info.php?products_id=279362";"204109";"14"
"2793621";"42";"2041091";"14.1";"1";"0";"Adidas Moves 0:01 de Adidas 2041091";"Eau de Toilette spray 50 ml";"69";"Adidas";"Hommes";"Adidas Moves 0:01";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/204109.jpg";"http://www.parfumrama.com/product_info.php?products_id=279362";"2041091";"14"
"281344";"26";"206298";"12.64";"1";"0";"ADIDAS MOVES PULSE de Adidas 206298";"Eau de Toilette Vaporisateur 30 ml";"59";"Adidas";"Hommes";"ADIDAS MOVES PULSE";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/206298.jpg";"http://www.parfumrama.com/product_info.php?products_id=281344";"206298";"14"
"2813441";"26";"2062981";"12.64";"1";"0";"ADIDAS MOVES PULSE de Adidas 2062981";"Eau de Toilette spray 30 ml";"59";"Adidas";"Hommes";"ADIDAS MOVES PULSE";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/206298.jpg";"http://www.parfumrama.com/product_info.php?products_id=281344";"2062981";"14"
"281520";"34";"207379";"12.64";"1";"0";"ADIDAS DEEP ENERGY de Adidas 207379";"Eau de Toilette Vaporisateur 100 ml (DEVELOPED WITH ATHLETES)";"61";"Adidas";"Hommes";"ADIDAS DEEP ENERGY";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207379.jpg";"http://www.parfumrama.com/product_info.php?products_id=281520";"207379";"14"
"2815201";"34";"2073791";"12.64";"1";"0";"ADIDAS DEEP ENERGY de Adidas 2073791";"Eau de Toilette spray 100 ml (DEVELOPED WITH ATHLETES)";"61";"Adidas";"Hommes";"ADIDAS DEEP ENERGY";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207379.jpg";"http://www.parfumrama.com/product_info.php?products_id=281520";"2073791";"14"
"281521";"50";"207380";"12.64";"1";"0";"ADIDAS DYNAMIC PULSE de Adidas 207380";"Eau de Toilette Vaporisateur 100 ml (DEVELOPED WITH ATHLETES)";"42";"Adidas";"Hommes";"ADIDAS DYNAMIC PULSE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207380.jpg";"http://www.parfumrama.com/product_info.php?products_id=281521";"207380";"14"
"2815211";"50";"2073801";"12.64";"1";"0";"ADIDAS DYNAMIC PULSE de Adidas 2073801";"Eau de Toilette spray 100 ml (DEVELOPED WITH ATHLETES)";"42";"Adidas";"Hommes";"ADIDAS DYNAMIC PULSE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207380.jpg";"http://www.parfumrama.com/product_info.php?products_id=281521";"2073801";"14"
"281522";"7";"207381";"12.85";"1";"0";"ADIDAS FAIR PLAY de Adidas 207381";"Eau de Toilette Vaporisateur 100 ml (DEVELOPED WITH ATHLETES)";"42";"Adidas";"Hommes";"ADIDAS FAIR PLAY";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207381.jpg";"http://www.parfumrama.com/product_info.php?products_id=281522";"207381";"14"
"2815221";"7";"2073811";"12.85";"1";"0";"ADIDAS FAIR PLAY de Adidas 2073811";"Eau de Toilette spray 100 ml (DEVELOPED WITH ATHLETES)";"42";"Adidas";"Hommes";"ADIDAS FAIR PLAY";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207381.jpg";"http://www.parfumrama.com/product_info.php?products_id=281522";"2073811";"14"
"281523";"20";"207382";"12.85";"1";"0";"ADIDAS FRESH IMPACT de Adidas 207382";"Eau de Toilette Vaporisateur 100 ml (DEVELOPED WITH ATHLETES)";"48";"Adidas";"Hommes";"ADIDAS FRESH IMPACT";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207382.jpg";"http://www.parfumrama.com/product_info.php?products_id=281523";"207382";"14"
"2815231";"20";"2073821";"12.85";"1";"0";"ADIDAS FRESH IMPACT de Adidas 2073821";"Eau de Toilette spray 100 ml (DEVELOPED WITH ATHLETES)";"48";"Adidas";"Hommes";"ADIDAS FRESH IMPACT";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207382.jpg";"http://www.parfumrama.com/product_info.php?products_id=281523";"2073821";"14"
"281524";"33";"207383";"12.64";"1";"0";"ADIDAS ICE DIVE de Adidas 207383";"Eau de Toilette Vaporisateur 100 ml (DEVELOPED WITH ATHLETES)";"75";"Adidas";"Hommes";"ADIDAS ICE DIVE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207383.jpg";"http://www.parfumrama.com/product_info.php?products_id=281524";"207383";"14"
"2815241";"33";"2073831";"12.64";"1";"0";"ADIDAS ICE DIVE de Adidas 2073831";"Eau de Toilette spray 100 ml (DEVELOPED WITH ATHLETES)";"75";"Adidas";"Hommes";"ADIDAS ICE DIVE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207383.jpg";"http://www.parfumrama.com/product_info.php?products_id=281524";"2073831";"14"
"281525";"7";"207384";"12.85";"1";"0";"ADIDAS TEAM FORCE de Adidas 207384";"Eau de Toilette Vaporisateur 100 ml (DEVELOPED WITH ATHLETES)";"38";"Adidas";"Hommes";"ADIDAS TEAM FORCE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207384.jpg";"http://www.parfumrama.com/product_info.php?products_id=281525";"207384";"14"
"2815251";"7";"2073841";"12.85";"1";"0";"ADIDAS TEAM FORCE de Adidas 2073841";"Eau de Toilette spray 100 ml (DEVELOPED WITH ATHLETES)";"38";"Adidas";"Hommes";"ADIDAS TEAM FORCE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207384.jpg";"http://www.parfumrama.com/product_info.php?products_id=281525";"2073841";"14"
"281526";"50";"207385";"12.85";"1";"0";"ADIDAS VICTORY LEAGUE de Adidas 207385";"Eau de Toilette Vaporisateur 100 ml (DEVELOPED WITH ATHLETES)";"85";"Adidas";"Hommes";"ADIDAS VICTORY LEAGUE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207385.jpg";"http://www.parfumrama.com/product_info.php?products_id=281526";"207385";"14"
"2815261";"50";"2073851";"12.85";"1";"0";"ADIDAS VICTORY LEAGUE de Adidas 2073851";"Eau de Toilette spray 100 ml (DEVELOPED WITH ATHLETES)";"85";"Adidas";"Hommes";"ADIDAS VICTORY LEAGUE";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/207385.jpg";"http://www.parfumrama.com/product_info.php?products_id=281526";"2073851";"14"
"282715";"6";"210623";"11.59";"1";"0";"Adidas Moves 0:01 de Adidas 210623";"Lotion Après-Rasage 50 ml";"17";"Adidas";"Hommes";"Adidas Moves 0:01";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/210623.jpg";"http://www.parfumrama.com/product_info.php?products_id=282715";"210623";"14"
"282919";"50";"210907";"13.26";"1";"0";"ADIDAS PURE GAME de Adidas 210907";"Eau de Toilette Vaporisateur 100 ml (DEVELOPED WITH ATHLETES)";"39";"Adidas";"Hommes";"ADIDAS PURE GAME";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/210907.jpg";"http://www.parfumrama.com/product_info.php?products_id=282919";"210907";"14"
"2829191";"50";"2109071";"13.26";"1";"0";"ADIDAS PURE GAME de Adidas 2109071";"Eau de Toilette spray 100 ml (DEVELOPED WITH ATHLETES)";"39";"Adidas";"Hommes";"ADIDAS PURE GAME";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/210907.jpg";"http://www.parfumrama.com/product_info.php?products_id=282919";"2109071";"14"
"283928";"50";"208028";"12.43";"1";"0";"ADIDAS DEEP ENERGY de Adidas 208028";"Eau de Toilette Vaporisateur 50 ml";"35";"Adidas";"Hommes";"ADIDAS DEEP ENERGY";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/208028.jpg";"http://www.parfumrama.com/product_info.php?products_id=283928";"208028";"14"
"2839281";"50";"2080281";"12.43";"1";"0";"ADIDAS DEEP ENERGY de Adidas 2080281";"Eau de Toilette spray 50 ml";"35";"Adidas";"Hommes";"ADIDAS DEEP ENERGY";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/208028.jpg";"http://www.parfumrama.com/product_info.php?products_id=283928";"2080281";"14"
"284430";"33";"205652";"13.47";"1";"0";"ADIDAS HAPPY GAME de Adidas 205652";"Eau de Toilette Vaporisateur 50 ml";"40";"Adidas";"Femmes";"ADIDAS HAPPY GAME";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/205652.jpg";"http://www.parfumrama.com/product_info.php?products_id=284430";"205652";"14"
"2844301";"33";"2056521";"13.47";"1";"0";"ADIDAS HAPPY GAME de Adidas 2056521";"Eau de Toilette spray 50 ml";"40";"Adidas";"Femmes";"ADIDAS HAPPY GAME";"50 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/205652.jpg";"http://www.parfumrama.com/product_info.php?products_id=284430";"2056521";"14"
"284431";"50";"213841";"13.68";"1";"0";"ADIDAS INTENSE TOUCH de Adidas 213841";"Eau de Toilette Vaporisateur 100 ml (DEVELOPED WITH ATHLETES) ( Edition limitée )";"20";"Adidas";"Hommes";"ADIDAS INTENSE TOUCH";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/213841.jpg";"http://www.parfumrama.com/product_info.php?products_id=284431";"213841";"14"
"2844311";"50";"2138411";"13.68";"1";"0";"ADIDAS INTENSE TOUCH de Adidas 2138411";"Eau de Toilette spray 100 ml (DEVELOPED WITH ATHLETES) ( Edition limitée )";"20";"Adidas";"Hommes";"ADIDAS INTENSE TOUCH";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/213841.jpg";"http://www.parfumrama.com/product_info.php?products_id=284431";"2138411";"14"
"284508";"26";"165594";"13.89";"1";"0";"ADIDAS MOVES de Adidas 165594";"Eau de Toilette Vaporisateur 30 ml & Lotion pour le corps 60 ml";"32";"Adidas";"Femmes";"ADIDAS MOVES";"30 ml";"Gift Sets";"http://www.parfumwholesale.com/images/photos/165594.jpg";"http://www.parfumrama.com/product_info.php?products_id=284508";"165594";"14"
"2845081";"26";"1655941";"13.89";"1";"0";"ADIDAS MOVES de Adidas 1655941";"Eau de Toilette spray 30 ml & Lotion pour le corps 60 ml";"32";"Adidas";"Femmes";"ADIDAS MOVES";"30 ml";"Gift Sets";"http://www.parfumwholesale.com/images/photos/165594.jpg";"http://www.parfumrama.com/product_info.php?products_id=284508";"1655941";"14"
"285848";"50";"201751";"11.59";"1";"0";"ADIDAS MOVES PULSE de Adidas 201751";"Eau de Toilette Vaporisateur 30 ml";"8";"Adidas";"Femmes";"ADIDAS MOVES PULSE";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/201751.jpg";"http://www.parfumrama.com/product_info.php?products_id=285848";"201751";"14"
"2858481";"50";"2017511";"11.59";"1";"0";"ADIDAS MOVES PULSE de Adidas 2017511";"Eau de Toilette spray 30 ml";"8";"Adidas";"Femmes";"ADIDAS MOVES PULSE";"30 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/201751.jpg";"http://www.parfumrama.com/product_info.php?products_id=285848";"2017511";"14"
"287377";"29";"221457";"12.85";"1";"0";"ADIDAS INTENSE TOUCH de Adidas 221457";"Eau de Toilette Vaporisateur 100 ml (DEVELOPED WITH ATHLETES)";"5";"Adidas";"Hommes";"ADIDAS INTENSE TOUCH";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221457.jpg";"http://www.parfumrama.com/product_info.php?products_id=287377";"221457";"14"
"2873771";"29";"2214571";"12.85";"1";"0";"ADIDAS INTENSE TOUCH de Adidas 2214571";"Eau de Toilette spray 100 ml (DEVELOPED WITH ATHLETES)";"5";"Adidas";"Hommes";"ADIDAS INTENSE TOUCH";"100 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221457.jpg";"http://www.parfumrama.com/product_info.php?products_id=287377";"2214571";"14"
"287864";"50";"221475";"13.05";"1";"0";"ADIDAS FRUITY RHYTHM de Adidas 221475";"Eau de Toilette Vaporisateur 75 ml";"4";"Adidas";"Femmes";"ADIDAS FRUITY RHYTHM";"75 ml";"Fragrances";"http://www.parfumwholesale.com/images/photos/221475.jpg";"http://www.parfumrama.com/product_info.php?products_id=287864";"221475";"14"
